26015914;41.17406;-8.609851;-0.1502703;0.7186229
26015915;41.17444;-8.611267;-0.150295;0.7186296
26015916;41.17432;-8.611291;-0.1502954;0.7186275
26015917;41.17448;-8.611713;-0.1503028;0.7186303
26015918;41.17437;-8.611754;-0.1503035;0.7186283
26015919;41.17455;-8.612743;-0.1503207;0.7186315
26015920;41.17442;-8.612242;-0.150312;0.7186292
26015921;41.17453;-8.61361;-0.1503359;0.7186312
26015922;41.17442;-8.613603;-0.1503357;0.7186292
26015923;41.17442;-8.614426;-0.1503501;0.7186292
26015924;41.17431;-8.614388;-0.1503494;0.7186273
26015928;41.17371;-8.618761;-0.1504258;0.7186168
26015929;41.17323;-8.624843;-0.1505319;0.7186085
26015930;41.17309;-8.625094;-0.1505363;0.7186059
26015931;41.17295;-8.627571;-0.1505795;0.7186035
26015932;41.17283;-8.627557;-0.1505793;0.7186014
26015933;41.17278;-8.62859;-0.1505973;0.7186006
26015934;41.17274;-8.628144;-0.1505895;0.7185998
26015935;41.17148;-8.634761;-0.150705;0.7185779
26015936;41.17134;-8.634708;-0.1507041;0.7185755
26015937;41.17134;-8.635383;-0.1507159;0.7185754
26015938;41.1712;-8.635322;-0.1507148;0.718573
26016164;41.17333;-8.622623;-0.1504932;0.7186102
26016169;41.1739;-8.618241;-0.1504167;0.7186201
26016411;41.17068;-8.63722;-0.1507479;0.7185639
26016412;41.17073;-8.636739;-0.1507395;0.7185648
26016413;41.17046;-8.637659;-0.1507556;0.71856
26016414;41.17056;-8.637136;-0.1507464;0.7185618
26016415;41.17004;-8.638331;-0.1507673;0.7185528
26016416;41.16993;-8.638216;-0.1507653;0.7185507
26057762;41.18099;-8.594048;-0.1499944;0.7187439
26057764;41.18093;-8.594225;-0.1499975;0.7187428
26057767;41.1807;-8.594481;-0.150002;0.7187388
26057769;41.1804;-8.5945;-0.1500023;0.7187336
26057772;41.18013;-8.59421;-0.1499972;0.7187288
26057774;41.18007;-8.593808;-0.1499902;0.7187277
26057776;41.18019;-8.593475;-0.1499844;0.7187299
26057801;41.18209;-8.593662;-0.1499877;0.7187632
26057803;41.1818;-8.59372;-0.1499887;0.718758
26057804;41.18167;-8.593835;-0.1499907;0.7187558
26057805;41.18152;-8.594352;-0.1499997;0.7187532
26057813;41.18152;-8.594508;-0.1500025;0.7187532
26057846;41.18001;-8.590476;-0.1499321;0.7187268
26057847;41.18047;-8.591652;-0.1499526;0.7187349
26057848;41.18056;-8.591769;-0.1499547;0.7187363
26057849;41.18085;-8.592094;-0.1499603;0.7187414
26057850;41.18124;-8.592369;-0.1499651;0.7187482
26057852;41.18219;-8.592838;-0.1499733;0.7187649
26057853;41.18035;-8.59204;-0.1499594;0.7187327
26057854;41.18017;-8.591809;-0.1499554;0.7187295
26057855;41.17968;-8.591738;-0.1499541;0.7187209
26057856;41.17944;-8.592082;-0.1499601;0.7187167
26057857;41.17948;-8.592642;-0.1499699;0.7187175
26057858;41.17976;-8.592906;-0.1499745;0.7187223
26122652;41.18642;-8.624937;-0.1505335;0.7188386
26122653;41.18098;-8.622212;-0.150486;0.7187437
